index;orig;dest;nameOrig;nameDest;traf0-val;traf0
1;1;2;Amsterdam;Athens;5,64714019;5.6471401895059
2;1;3;Amsterdam;Barcelona;21,94342706;21.9434270645744
3;1;4;Amsterdam;Belgrade;3,04875622;3.0487562201459
4;1;5;Amsterdam;Berlin;25,2730691;25.2730690981623
5;1;6;Amsterdam;Birmingham;67,23453024;67.2345302428465
6;1;7;Amsterdam;Bordeaux;15,96812901;15.968129012591
7;1;8;Amsterdam;Brussels;21,55147979;21.5514797876654
8;1;9;Amsterdam;Budapest;3,644859432;3.64485943238539
9;1;10;Amsterdam;Copenhagen;7,571233468;7.57123346763445
10;1;11;Amsterdam;Dublin;4,884769748;4.8847697479603
11;1;12;Amsterdam;Dusseldorf;49,21641555;49.216415553621
12;1;13;Amsterdam;Frankfurt;34,59759214;34.5975921375412
13;1;14;Amsterdam;Glasgow;31,36534805;31.3653480492855
14;1;15;Amsterdam;Hamburg;32,63955949;32.639559489308
15;1;16;Amsterdam;Helsinki;2,781175453;2.78117545294533
16;1;17;Amsterdam;Krakow;41,71862103;41.7186210302651
17;1;18;Amsterdam;Lisbon;4,84330115;4.84330114974633
18;1;19;Amsterdam;London;41,67306223;41.6730622302481
19;1;20;Amsterdam;Lyon;9,191757647;9.19175764743115
20;1;21;Amsterdam;Madrid;8,456998823;8.4569988230995
21;1;22;Amsterdam;Marseille;9,520698634;9.5206986335699
22;1;23;Amsterdam;Milan;21,34942942;21.34942941723
23;1;24;Amsterdam;Munich;31,53365777;31.5336577671143
24;1;25;Amsterdam;Oslo;4,999663545;4.99966354547596
25;1;26;Amsterdam;Palermo;28,09924258;28.0992425771699
26;1;27;Amsterdam;Paris;12,88516203;12.8851620320885
27;1;28;Amsterdam;Prague;6,907923062;6.9079230621757
28;1;29;Amsterdam;Rome;18,93580871;18.9358087149198
29;1;30;Amsterdam;Seville;18,52878009;18.5287800860215
30;1;31;Amsterdam;Sofia;3,644746583;3.6447465825805
31;1;32;Amsterdam;Stockholm;10,50505625;10.5050562504646
32;1;33;Amsterdam;Strasbourg;11,71983522;11.7198352174598
33;1;34;Amsterdam;Vienna;5,579947449;5.5799474488629
34;1;35;Amsterdam;Warsaw;44,21399099;44.2139909875717
35;1;36;Amsterdam;Zagreb;4,662696644;4.66269664393022
36;1;37;Amsterdam;Zurich;9,81354528;9.81354527965075
37;2;1;Athens;Amsterdam;4,746495514;4.74649551374315
38;2;3;Athens;Barcelona;7,694528952;7.69452895183885
39;2;4;Athens;Belgrade;3,786811522;3.78681152161186
40;2;5;Athens;Berlin;6,030481404;6.03048140410965
41;2;6;Athens;Birmingham;14,72091164;14.7209116388852
42;2;7;Athens;Bordeaux;5,888874345;5.88887434484065
43;2;8;Athens;Brussels;1,660477628;1.6604776282013
44;2;9;Athens;Budapest;2,784266082;2.78426608237082
45;2;10;Athens;Copenhagen;1,549335886;1.54933588630991
46;2;11;Athens;Dublin;0,789067686;0.789067686139525
47;2;12;Athens;Dusseldorf;6,084106895;6.08410689451645
48;2;13;Athens;Frankfurt;5,59056129;5.5905612895728
49;2;14;Athens;Glasgow;10,91046285;10.9104628511478
50;2;15;Athens;Hamburg;10,87947401;10.8794740092083
51;2;16;Athens;Helsinki;1,468386948;1.46838694789877
52;2;17;Athens;Krakow;10,79499045;10.7949904501974
53;2;18;Athens;Lisbon;4,468661501;4.46866150065209
54;2;19;Athens;London;6,695007686;6.69500768576515
55;2;20;Athens;Lyon;5,869640801;5.86964080060185
56;2;21;Athens;Madrid;3,105838907;3.10583890709832
57;2;22;Athens;Marseille;3,735757803;3.73575780330613
58;2;23;Athens;Milan;12,22322796;12.2232279567885
59;2;24;Athens;Munich;7,614191377;7.61419137680475
60;2;25;Athens;Oslo;2,306219309;2.30621930939806
61;2;26;Athens;Palermo;16,24833995;16.2483399462803
62;2;27;Athens;Paris;2,874686359;2.87468635920767
63;2;28;Athens;Prague;5,691533604;5.6915336041898
64;2;29;Athens;Rome;15,43968187;15.4396818709066
65;2;30;Athens;Seville;4,863623769;4.86362376894977
66;2;31;Athens;Sofia;3,241760614;3.24176061395948
67;2;32;Athens;Stockholm;4,167708644;4.16770864447632
68;2;33;Athens;Strasbourg;3,776383659;3.7763836593065
69;2;34;Athens;Vienna;3,125136189;3.12513618880554
70;2;35;Athens;Warsaw;8,36434484;8.3643448395696
71;2;36;Athens;Zagreb;2,22451395;2.22451394960194
72;2;37;Athens;Zurich;2,248385278;2.24838527814177
73;3;1;Barcelona;Amsterdam;18,36192208;18.3619220790749
74;3;2;Barcelona;Athens;6,139282492;6.13928249202525
75;3;4;Barcelona;Belgrade;4,840856163;4.84085616285685
76;3;5;Barcelona;Berlin;12,17128352;12.171283520229
77;3;6;Barcelona;Birmingham;38,56249983;38.5624998345806
78;3;7;Barcelona;Bordeaux;13,43916288;13.4391628799141
79;3;8;Barcelona;Brussels;13,09985566;13.0998556576629
80;3;9;Barcelona;Budapest;6,849893273;6.8498932728186
81;3;10;Barcelona;Copenhagen;4,299997778;4.29999777780903
82;3;11;Barcelona;Dublin;1,652043603;1.65204360258341
83;3;12;Barcelona;Dusseldorf;25,21380812;25.2138081233055
84;3;13;Barcelona;Frankfurt;16,77707165;16.7770716510627
85;3;14;Barcelona;Glasgow;14,13483141;14.13483141246
86;3;15;Barcelona;Hamburg;23,0859213;23.0859213041533
87;3;16;Barcelona;Helsinki;2,73530181;2.73530181014517
88;3;17;Barcelona;Krakow;14,45908031;14.4590803072771
89;3;18;Barcelona;Lisbon;14,56110696;14.5611069593445
90;3;19;Barcelona;London;46,76377887;46.7637788666852
91;3;20;Barcelona;Lyon;25,88957582;25.8895758244127
92;3;21;Barcelona;Madrid;22,87018224;22.87018224252
93;3;22;Barcelona;Marseille;33,34705535;33.3470553507204
94;3;23;Barcelona;Milan;39,05092456;39.050924556398
95;3;24;Barcelona;Munich;22,91749186;22.9174918641577
96;3;25;Barcelona;Oslo;3,917438017;3.91743801749627
97;3;26;Barcelona;Palermo;13,22728416;13.2272841562745
98;3;27;Barcelona;Paris;16,49042217;16.4904221693523
99;3;28;Barcelona;Prague;11,8301472;11.8301471981939
100;3;29;Barcelona;Rome;20,41136328;20.4113632797608
101;3;30;Barcelona;Seville;16,88877902;16.8887790198544
102;3;31;Barcelona;Sofia;6,0597039;6.05970390021295
103;3;32;Barcelona;Stockholm;7,039851294;7.03985129355445
104;3;33;Barcelona;Strasbourg;18,59309214;18.5930921427924
105;3;34;Barcelona;Vienna;8,654208615;8.6542086145987
106;3;35;Barcelona;Warsaw;22,77607706;22.7760770597462
107;3;36;Barcelona;Zagreb;4,885625432;4.88562543158705
108;3;37;Barcelona;Zurich;5,494882296;5.49488229557535
109;4;1;Belgrade;Amsterdam;2,171112075;2.17111207520765
110;4;2;Belgrade;Athens;2,199020488;2.19902048758052
111;4;3;Belgrade;Barcelona;2,807032569;2.80703256917676
112;4;5;Belgrade;Berlin;5,514803684;5.51480368421255
113;4;6;Belgrade;Birmingham;4,822449215;4.82244921495128
114;4;7;Belgrade;Bordeaux;2,281680762;2.28168076164192
115;4;8;Belgrade;Brussels;1,380080945;1.38008094476866
116;4;9;Belgrade;Budapest;4,269509154;4.26950915409408
117;4;10;Belgrade;Copenhagen;0,854994125;0.85499412529684
118;4;11;Belgrade;Dublin;0,402541887;0.402541887310757
119;4;12;Belgrade;Dusseldorf;3,369617441;3.36961744124752
120;4;13;Belgrade;Frankfurt;3,340757445;3.3407574446472
121;4;14;Belgrade;Glasgow;3,657377888;3.65737788827856
122;4;15;Belgrade;Hamburg;4,419145425;4.41914542543651
123;4;16;Belgrade;Helsinki;0,694127173;0.694127173153355
124;4;17;Belgrade;Krakow;6,565716661;6.56571666057115
125;4;18;Belgrade;Lisbon;0,970185785;0.970185785223265
126;4;19;Belgrade;London;5,219890637;5.21989063725075
127;4;20;Belgrade;Lyon;3,843442979;3.84344297937547
128;4;21;Belgrade;Madrid;1,794669206;1.79466920557121
129;4;22;Belgrade;Marseille;3,681669303;3.68166930307202
130;4;23;Belgrade;Milan;5,630374882;5.63037488186715
131;4;24;Belgrade;Munich;4,702899954;4.70289995357789
132;4;25;Belgrade;Oslo;1,206622109;1.20662210884424
133;4;26;Belgrade;Palermo;3,292379961;3.29237996132627
134;4;27;Belgrade;Paris;3,673393578;3.67339357770341
135;4;28;Belgrade;Prague;2,887268701;2.88726870135963
136;4;29;Belgrade;Rome;4,247649921;4.24764992080758
137;4;30;Belgrade;Seville;1,475342969;1.47534296928837
138;4;31;Belgrade;Sofia;5,340953483;5.34095348334015
139;4;32;Belgrade;Stockholm;1,499051805;1.49905180530943
140;4;33;Belgrade;Strasbourg;4,314093477;4.31409347713241
141;4;34;Belgrade;Vienna;1,746290677;1.74629067701183
142;4;35;Belgrade;Warsaw;11,09015447;11.0901544728237
143;4;36;Belgrade;Zagreb;1,951495557;1.95149555748424
144;4;37;Belgrade;Zurich;2,17317744;2.1731774400755
145;5;1;Berlin;Amsterdam;27,8591467;27.8591467012435
146;5;2;Berlin;Athens;5,857597372;5.8575973723919
147;5;3;Berlin;Barcelona;24,18624049;24.1862404887782
148;5;4;Berlin;Belgrade;7,676861543;7.6768615434109
149;5;6;Berlin;Birmingham;33,40630099;33.4063009909167
150;5;7;Berlin;Bordeaux;15,217936;15.2179360019876
151;5;8;Berlin;Brussels;21,38264007;21.3826400720763
152;5;9;Berlin;Budapest;11,09121511;11.0912151081233
153;5;10;Berlin;Copenhagen;9,630351759;9.6303517592604
154;5;11;Berlin;Dublin;4,573413687;4.57341368662254
155;5;12;Berlin;Dusseldorf;29,51418576;29.5141857558123
156;5;13;Berlin;Frankfurt;40,40806959;40.4080695937288
157;5;14;Berlin;Glasgow;22,38606071;22.3860607082029
158;5;15;Berlin;Hamburg;65,54679782;65.546797820423
159;5;16;Berlin;Helsinki;9,742884906;9.74288490627375
160;5;17;Berlin;Krakow;32,8467625;32.8467624970893
161;5;18;Berlin;Lisbon;5,593010271;5.593010271116
162;5;19;Berlin;London;54,01207631;54.012076308184
163;5;20;Berlin;Lyon;24,93276831;24.9327683136311
164;5;21;Berlin;Madrid;12,70601151;12.706011505382
165;5;22;Berlin;Marseille;16,47278016;16.4727801553911
166;5;23;Berlin;Milan;29,26431789;29.2643178911163
167;5;24;Berlin;Munich;55,78339912;55.7833991193665
168;5;25;Berlin;Oslo;9,776670416;9.77667041609505
169;5;26;Berlin;Palermo;22,70245012;22.7024501201465
170;5;27;Berlin;Paris;24,42905386;24.4290538591496
171;5;28;Berlin;Prague;33,62193087;33.6219308679144
172;5;29;Berlin;Rome;30,37808101;30.3780810100018
173;5;30;Berlin;Seville;15,39360831;15.3936083086704
174;5;31;Berlin;Sofia;6,1265788;6.1265788004271
175;5;32;Berlin;Stockholm;17,45094362;17.4509436207914
176;5;33;Berlin;Strasbourg;11,90650519;11.9065051937912
177;5;34;Berlin;Vienna;20,75464506;20.7546450556711
178;5;35;Berlin;Warsaw;70,74682315;70.7468231529085
179;5;36;Berlin;Zagreb;3,082031065;3.08203106493296
180;5;37;Berlin;Zurich;8,719426273;8.7194262734468
181;6;1;Birmingham;Amsterdam;29,33583879;29.3358387948595
182;6;2;Birmingham;Athens;12,61218308;12.6121830846694
183;6;3;Birmingham;Barcelona;25,11146779;25.1114677892705
184;6;4;Birmingham;Belgrade;5,243924302;5.24392430207895
185;6;5;Birmingham;Berlin;41,10022744;41.1002274424536
186;6;7;Birmingham;Bordeaux;43,19656929;43.1965692923252
187;6;8;Birmingham;Brussels;26,72775994;26.7277599405832
188;6;9;Birmingham;Budapest;9,349623785;9.34962378491195
189;6;10;Birmingham;Copenhagen;17,2965463;17.2965463047598
190;6;11;Birmingham;Dublin;10,48119784;10.4811978437055
191;6;12;Birmingham;Dusseldorf;86,09473586;86.0947358583685
192;6;13;Birmingham;Frankfurt;51,53048141;51.5304814079125
193;6;14;Birmingham;Glasgow;138,7319406;138.731940619231
194;6;15;Birmingham;Hamburg;64,822429;64.8224290033975
195;6;16;Birmingham;Helsinki;11,67958115;11.6795811465824
196;6;17;Birmingham;Krakow;59,34911059;59.3491105889455
197;6;18;Birmingham;Lisbon;13,07587709;13.0758770856106
198;6;19;Birmingham;London;148,0495989;148.049598939014
199;6;20;Birmingham;Lyon;20,04162355;20.0416235546311
200;6;21;Birmingham;Madrid;43,55026074;43.5502607383947
201;6;22;Birmingham;Marseille;25,87735957;25.8773595694673
202;6;23;Birmingham;Milan;31,06885055;31.0688505471084
203;6;24;Birmingham;Munich;35,1815402;35.181540196813
204;6;25;Birmingham;Oslo;14,34144522;14.3414452233606
205;6;26;Birmingham;Palermo;26,39824932;26.3982493206597
206;6;27;Birmingham;Paris;47,22570763;47.2257076259569
207;6;28;Birmingham;Prague;18,40655697;18.4065569669673
208;6;29;Birmingham;Rome;46,07665147;46.0766514737773
209;6;30;Birmingham;Seville;37,72725691;37.7272569075765
210;6;31;Birmingham;Sofia;4,916818168;4.91681816829144
211;6;32;Birmingham;Stockholm;20,58664433;20.5866443320988
212;6;33;Birmingham;Strasbourg;22,54572678;22.5457267804328
213;6;34;Birmingham;Vienna;10,55970469;10.5597046864915
214;6;35;Birmingham;Warsaw;77,2336138;77.2336138044515
215;6;36;Birmingham;Zagreb;7,71672233;7.71672232984495
216;6;37;Birmingham;Zurich;10,65715907;10.6571590650461
217;7;1;Bordeaux;Amsterdam;15,2813566;15.281356600835
218;7;2;Bordeaux;Athens;3,884078298;3.8840782975029
219;7;3;Bordeaux;Barcelona;14,75556055;14.7555605522742
220;7;4;Bordeaux;Belgrade;2,88477994;2.88477993992454
221;7;5;Bordeaux;Berlin;10,67964468;10.67964467529
222;7;6;Bordeaux;Birmingham;16,80729454;16.8072945420649
223;7;8;Bordeaux;Brussels;11,41469146;11.414691460282
224;7;9;Bordeaux;Budapest;6,635776211;6.6357762106565
225;7;10;Bordeaux;Copenhagen;5,28391218;5.28391217994715
226;7;11;Bordeaux;Dublin;1,996965948;1.99696594777366
227;7;12;Bordeaux;Dusseldorf;9,19870881;9.19870880999165
228;7;13;Bordeaux;Frankfurt;25,18392801;25.1839280148836
229;7;14;Bordeaux;Glasgow;27,33849765;27.338497646857
230;7;15;Bordeaux;Hamburg;17,76546464;17.7654646389249
231;7;16;Bordeaux;Helsinki;4,078699423;4.07869942318179
232;7;17;Bordeaux;Krakow;23,21148569;23.2114856879826
233;7;18;Bordeaux;Lisbon;5,971357405;5.971357404782
234;7;19;Bordeaux;London;36,44171656;36.441716557079
235;7;20;Bordeaux;Lyon;15,39516647;15.3951664683892
236;7;21;Bordeaux;Madrid;11,35114466;11.3511446630501
237;7;22;Bordeaux;Marseille;8,753990809;8.7539908088743
238;7;23;Bordeaux;Milan;17,44718691;17.4471869106366
239;7;24;Bordeaux;Munich;16,4409717;16.4409717009195
240;7;25;Bordeaux;Oslo;4,436908121;4.43690812100735
241;7;26;Bordeaux;Palermo;17,61083053;17.6108305324531
242;7;27;Bordeaux;Paris;17,16515456;17.1651545607605
243;7;28;Bordeaux;Prague;5,15618188;5.1561818800304
244;7;29;Bordeaux;Rome;13,77412152;13.7741215223676
245;7;30;Bordeaux;Seville;15,35065297;15.3506529690241
246;7;31;Bordeaux;Sofia;2,742052116;2.74205211601352
247;7;32;Bordeaux;Stockholm;4,708185674;4.70818567387988
248;7;33;Bordeaux;Strasbourg;15,4504837;15.4504836978597
249;7;34;Bordeaux;Vienna;3,705613015;3.7056130151849
250;7;35;Bordeaux;Warsaw;21,62764389;21.6276438945118
251;7;36;Bordeaux;Zagreb;1,516501973;1.5165019728753
252;7;37;Bordeaux;Zurich;6,391042245;6.3910422446186
253;8;1;Brussels;Amsterdam;23,39376625;23.3937662482286
254;8;2;Brussels;Athens;4,233071329;4.23307132907687
255;8;3;Brussels;Barcelona;13,32816853;13.3281685339213
256;8;4;Brussels;Belgrade;2,38763084;2.38763084011694
257;8;5;Brussels;Berlin;20,64051111;20.6405111113226
258;8;6;Brussels;Birmingham;33,31518431;33.3151843062413
259;8;7;Brussels;Bordeaux;7,751907784;7.7519077838687
260;8;9;Brussels;Budapest;4,798234572;4.79823457178915
261;8;10;Brussels;Copenhagen;4,326914169;4.32691416886127
262;8;11;Brussels;Dublin;2,391350339;2.39135033885271
263;8;12;Brussels;Dusseldorf;28,56165755;28.5616575457518
264;8;13;Brussels;Frankfurt;32,3620613;32.3620613044466
265;8;14;Brussels;Glasgow;25,69977676;25.6997767622103
266;8;15;Brussels;Hamburg;15,81915543;15.8191554284986
267;8;16;Brussels;Helsinki;2,258068369;2.2580683692703
268;8;17;Brussels;Krakow;22,14329535;22.1432953530431
269;8;18;Brussels;Lisbon;4,441991878;4.44199187829935
270;8;19;Brussels;London;49,31361227;49.3136122721584
271;8;20;Brussels;Lyon;10,37400484;10.3740048363451
272;8;21;Brussels;Madrid;4,120496515;4.12049651520268
273;8;22;Brussels;Marseille;8,806129063;8.80612906316985
274;8;23;Brussels;Milan;18,73400101;18.7340010069844
275;8;24;Brussels;Munich;18,07859172;18.0785917168702
276;8;25;Brussels;Oslo;2,36608916;2.36608915986878
277;8;26;Brussels;Palermo;7,856562292;7.8565622920603
278;8;27;Brussels;Paris;15,61265062;15.612650624753
279;8;28;Brussels;Prague;4,101196073;4.10119607343067
280;8;29;Brussels;Rome;12,45858271;12.4585827142181
281;8;30;Brussels;Seville;10,27546221;10.2754622067263
282;8;31;Brussels;Sofia;2,663948277;2.6639482771809
283;8;32;Brussels;Stockholm;4,787122659;4.78712265892171
284;8;33;Brussels;Strasbourg;9,140587742;9.1405877417225
285;8;34;Brussels;Vienna;6,519749952;6.5197499517475
286;8;35;Brussels;Warsaw;14,78599057;14.7859905710673
287;8;36;Brussels;Zagreb;2,974915092;2.9749150917863
288;8;37;Brussels;Zurich;6,34053305;6.3405330498119
289;9;1;Budapest;Amsterdam;6,448520067;6.4485200673805
290;9;2;Budapest;Athens;3,087709252;3.08770925180369
291;9;3;Budapest;Barcelona;7,517255766;7.51725576638635
292;9;4;Budapest;Belgrade;6,162507766;6.16250776645775
293;9;5;Budapest;Berlin;15,20489059;15.2048905921457
294;9;6;Budapest;Birmingham;6,125996925;6.1259969247182
295;9;7;Budapest;Bordeaux;5,913633058;5.9136330578951
296;9;8;Budapest;Brussels;4,512044474;4.51204447429886
297;9;10;Budapest;Copenhagen;3,787133119;3.78713311911897
298;9;11;Budapest;Dublin;1,264185114;1.26418511409469
299;9;12;Budapest;Dusseldorf;11,21496734;11.2149673407731
300;9;13;Budapest;Frankfurt;13,67203457;13.6720345701788
301;9;14;Budapest;Glasgow;7,609800414;7.609800413871
302;9;15;Budapest;Hamburg;5,564291123;5.56429112318975
303;9;16;Budapest;Helsinki;1,827660422;1.82766042176006
304;9;17;Budapest;Krakow;31,56829131;31.5682913087267
305;9;18;Budapest;Lisbon;1,646035754;1.64603575398517
306;9;19;Budapest;London;8,666644704;8.6666447038366
307;9;20;Budapest;Lyon;7,311686344;7.31168634439115
308;9;21;Budapest;Madrid;5,082682164;5.0826821636401
309;9;22;Budapest;Marseille;5,237012007;5.2370120074826
310;9;23;Budapest;Milan;11,27815765;11.278157647657
311;9;24;Budapest;Munich;15,9810571;15.9810571033474
312;9;25;Budapest;Oslo;2,020312328;2.02031232759656
313;9;26;Budapest;Palermo;8,735237677;8.7352376765528
314;9;27;Budapest;Paris;6,925386048;6.92538604755635
315;9;28;Budapest;Prague;4,312844775;4.31284477482579
316;9;29;Budapest;Rome;11,92304948;11.9230494807542
317;9;30;Budapest;Seville;3,276668195;3.27666819512276
318;9;31;Budapest;Sofia;5,722054947;5.7220549469895
319;9;32;Budapest;Stockholm;2,604902627;2.60490262675508
320;9;33;Budapest;Strasbourg;8,769818519;8.76981851946005
321;9;34;Budapest;Vienna;7,636882853;7.63688285343305
322;9;35;Budapest;Warsaw;22,06388559;22.0638855864247
323;9;36;Budapest;Zagreb;4,406869145;4.40686914511686
324;9;37;Budapest;Zurich;5,506761419;5.50676141888525
325;10;1;Copenhagen;Amsterdam;10,08167282;10.0816728150586
326;10;2;Copenhagen;Athens;1,960327355;1.96032735544941
327;10;3;Copenhagen;Barcelona;4,166334465;4.16633446455446
328;10;4;Copenhagen;Belgrade;1,330286818;1.33028681782455
329;10;5;Copenhagen;Berlin;15,53515382;15.5351538191907
330;10;6;Copenhagen;Birmingham;7,991371598;7.9913715981499
331;10;7;Copenhagen;Bordeaux;4,265208685;4.26520868461396
332;10;8;Copenhagen;Brussels;3,801791031;3.80179103052175
333;10;9;Copenhagen;Budapest;2,815224766;2.81522476591532
334;10;11;Copenhagen;Dublin;1,444228413;1.44422841349851
335;10;12;Copenhagen;Dusseldorf;9,108286108;9.10828610844405
336;10;13;Copenhagen;Frankfurt;10,69202218;10.6920221784783
337;10;14;Copenhagen;Glasgow;15,00515762;15.0051576189079
338;10;15;Copenhagen;Hamburg;13,26218386;13.2621838596612
339;10;16;Copenhagen;Helsinki;1,212462821;1.21246282101803
340;10;17;Copenhagen;Krakow;9,39071248;9.3907124801189
341;10;18;Copenhagen;Lisbon;3,232771008;3.23277100754181
342;10;19;Copenhagen;London;16,20985403;16.2098540280173
343;10;20;Copenhagen;Lyon;3,579315916;3.57931591582074
344;10;21;Copenhagen;Madrid;6,112742593;6.1127425929179
